HourDK,GrossConsumptionMWh,Trend,Seasonal24,Seasonal168,Seasonal8760,Remainder,Null_Remainder
2022-05-13 14:00:00,4001.678833,4097.61341183027,-415.605406487295,220.730598507871,71.3027873687993,27.6374417803691,0
2022-05-13 15:00:00,4285.345093,4097.57551562293,-243.999286675247,-29.7509081598758,219.320967392038,242.198804820137,0
2022-05-13 16:00:00,4304.31543,4097.5376194156,131.795819904906,-264.120789134241,117.490885423602,221.611894390063,0
2022-05-13 17:00:00,4435.317139,4097.49972320827,-282.53625464909,-105.351962231693,489.658471266167,236.04716140631,0
2022-05-13 18:00:00,4373.912964,4097.46182700094,176.821542748903,-507.348011339252,402.179269625318,204.798335963933,0
2022-05-13 19:00:00,4171.338257,4097.42393079361,0.754071496756804,-701.421915257226,561.951870194196,212.63029977272,0
2022-05-13 20:00:00,4067.998535,4097.38603458628,-346.046801379318,-800.554288922647,853.360245264895,263.853345450732,0
2022-05-13 21:00:00,4037.587769,4097.34813837895,-1250.4407242195,-540.324858290934,1420.61280656397,310.392406567591,0
2022-05-13 22:00:00,3940.575439,4097.31024217162,-1828.78457286091,-394.209441252096,1761.07467934512,305.184531596322,0
2022-05-13 23:00:00,3700.539551,4097.27234596429,-2350.13355081054,-279.36430676336,1954.95778411784,277.807278491779,0
2022-05-14 00:00:00,3543.671631,4097.23444975696,1701.85122001115,-410.968097451013,-2095.13860581022,250.692664493149,0
2022-05-14 01:00:00,3402.792724,4097.19655354963,706.084644143902,36.3749377232497,-1711.41956523951,274.556153822679,0
2022-05-14 02:00:00,3384.715088,4097.1586573423,422.885499189768,98.407336283713,-1564.68738623668,330.950981420892,0
2022-05-14 03:00:00,3303.576172,4097.12076113496,138.384239278901,174.558570856419,-1409.17823783194,302.690838561591,0
2022-05-14 04:00:00,3272.551392,4097.08286492763,274.980416573134,39.6364075599093,-1447.64895615018,308.500659089503,0
2022-05-14 05:00:00,3191.73169,4097.0449687203,258.38591451388,-36.717256893013,-1409.50812892445,282.526192583264,0
2022-05-14 06:00:00,3192.003296,4097.00707251297,263.502039325903,-135.753412286383,-1245.23738044636,212.484976893957,0
2022-05-14 07:00:00,3522.552979,4096.96917630564,210.064983390939,-75.8839117727773,-1004.99217789536,296.394908971503,0
2022-05-14 08:00:00,3630.153809,4096.93128009831,9.885696839558,132.954369383955,-754.593334494066,144.97579717215,0
2022-05-14 09:00:00,3753.497681,4096.89338389098,986.105692376671,-378.132783701783,-1040.77992182586,89.411310260065,0
2022-05-14 10:00:00,3928.449097,4096.85548768365,806.335867525307,-299.340933119611,-858.742540393784,183.341215304151,0
2022-05-14 11:00:00,3985.424316,4096.81759147632,777.263242979572,-356.081470013171,-717.060007701929,184.484959259236,0
2022-05-14 12:00:00,4014.440185,4096.77969526899,57.6519284925804,-116.702307308726,-236.674415676716,213.385284223868,0
2022-05-14 13:00:00,4080.999146,4096.74179906166,-208.284779600605,-197.940662835117,146.019878444284,244.462910929801,0
2022-05-14 14:00:00,4030.34729,4096.70390285433,-413.299832121668,-256.244808482769,366.632091546231,236.555936203925,0
2022-05-14 15:00:00,3870.415771,4096.66600664699,-241.917377307385,-461.404759796389,337.374114271976,139.697787184911,0
2022-05-14 16:00:00,3898.871215,4096.62811043966,132.129458119862,-659.591289852421,204.845012139586,124.859924153352,0
2022-05-14 17:00:00,3860.255249,4096.59021423233,-281.552813579928,-486.33754687175,519.590194075305,11.9652011441676,0
2022-05-14 18:00:00,3806.948852,4096.552318025,178.766767933215,-842.201312521022,407.137635505444,-33.3065569425758,0
2022-05-14 19:00:00,3590.802735,4096.51442181767,2.06178316433453,-978.428531468444,539.675677435015,-69.0206159486002,0
2022-05-14 20:00:00,3418.770386,4096.47652561034,-344.260546420059,-1023.96331399497,769.119710064714,-78.6019892600843,0
2022-05-14 21:00:00,3357.006592,4096.43862940301,-1252.82201890686,-724.444945028514,1321.89563477368,-84.0607082413567,0
2022-05-14 22:00:00,3286.296753,4096.40073319568,-1829.57308073308,-560.450402694729,1674.54002886094,-94.6205256288422,0
