HourDK,GrossConsumptionMWh,t2m,step_days,Is_Holiday,Day_Monday,Day_Tuesday,Day_Wednesday,Day_Thursday,Day_Friday,Day_Saturday,Day_Sunday,Month_January,Month_February,Month_March,Month_April,Month_May,Month_June,Month_July,Month_August,Month_September,Month_October,Month_November,Month_December
2019-10-02,99572.555907,11.9792755,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-03,98008.083496,11.8871675,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-04,96277.49658400001,11.905397749999999,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-05,84425.697142,11.7003695,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-06,84224.264281,11.7582855,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-07,98513.410399,11.60478275,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-08,99996.03308,11.28499325,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-09,97680.94104199999,11.342258625,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-10,98063.11047099999,11.18163025,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-11,98444.32776,10.978860749999999,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-12,75114.747084,10.8846505,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-13,84068.879763,10.72895625,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-14,97526.727413,10.72943475,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-15,96812.19739,10.60251075,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-16,96872.167358,10.5363635,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-17,96374.505129,10.246555749999999,108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-18,94744.243288,10.2505785,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-19,85765.886352,10.05205025,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-20,83037.610595,9.72707975,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-21,98650.178344,9.733705875,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-22,98875.692139,9.549029,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-23,98983.422118,9.169214,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-24,99947.433964,9.15026775,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-25,98752.076049,9.0662535,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-26,90898.764405,9.0722205,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-27,92726.316523,8.811358375,118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-28,100478.460694,8.529152374999999,119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-29,101639.74585,8.575988599999999,120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-30,104599.02722,8.393315675,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-10-31,101817.135379,7.9767446500000005,122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019-11-01,101154.606937,7.7439936750000005,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-02,90211.954589,7.8689101,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-03,86233.055179,8.19939075,125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-04,103756.839722,8.137027425,126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-05,108818.729129,7.7831592249999995,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-06,105474.933594,7.697001925,128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-07,104722.146731,7.285106924999999,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-08,101537.670166,7.334132925,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-09,90321.292235,7.2404528,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-10,90648.953613,7.111946275,132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-11,105372.35059,7.244752175,133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-12,108629.786255,6.91517485,134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-13,106356.1084,6.600605925,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-14,105678.70215,6.5111913,136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-15,106838.505863,6.485156975,137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-16,92080.157108,6.312729925,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-17,90136.663577,5.862768774999999,139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-18,104701.416382,5.802854425,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-19,105378.709349,5.78455955,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-20,105063.090329,5.53498875,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-21,106260.810666,5.62734065,143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-22,102880.434204,5.2795135250000005,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-23,94954.076295,5.273114775,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-24,93500.861449,5.438596974999999,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-25,106136.80713,5.567921125,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-26,106549.934202,5.494113125,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-27,105867.040409,5.445555275,149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-28,106372.774655,5.21101365,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-29,111338.728031,4.864018175,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-11-30,95203.44006200001,4.8649419,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2019-12-01,94953.531981,4.607589925,153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-02,108880.769528,4.7985672,154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-03,113277.369505,4.606800075,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-04,109302.908938,4.194118,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-05,113824.568237,4.094686625,157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-06,110731.227418,3.9686205,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-07,96774.243289,4.03361135,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-08,101627.855712,3.7937985750000003,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-09,113616.974607,3.809752625,161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-10,113361.577759,3.664391725,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-11,112827.310914,3.6608119,163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-12,109185.668454,3.792431475,164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-13,109010.962893,4.082704475,165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-14,97424.545412,3.7833955,166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-15,99282.415771,3.478696525,167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-16,110756.277222,3.42194245,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-17,107671.927491,3.453935,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-18,109154.127566,3.571988025,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-19,108258.246219,3.23900025,171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-20,102492.062503,3.20468115,172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-21,90533.681887,2.968295,173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-22,88959.423584,2.407151125,174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-23,93991.063356,2.207345875,175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-24,86110.750614,2.357983575,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-25,82779.579833,2.299545575,177,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-26,85207.247803,2.15714415,178,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-27,93974.608521,2.367928075,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-28,93058.964111,2.56288985,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-29,92359.353762,2.050978875,181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-30,99325.256105,2.34524815,182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019-12-31,92625.75109599999,2.3349785499999998,183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-01-01,86227.453491,4.9225848333333335,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-02,103495.660157,3.93367675,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-03,105924.864502,6.082778825,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-04,97735.771484,4.736964125,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-05,92810.655882,3.915867775,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-06,108693.336791,5.619428525,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-07,108825.175538,5.514202675,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-08,110190.494508,6.174883575,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-09,108236.122437,5.173298075,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-10,104875.167722,4.84976375,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-11,99569.51781800001,4.48080735,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-12,95249.633423,4.1792266,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-13,108853.669799,4.072927275,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-14,114995.987306,4.082950875,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-15,111874.728148,4.05425755,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-16,110680.376955,3.845567025,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-17,106121.12805,3.4257092499999997,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-18,97531.095583,3.241497625,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-19,92852.800294,3.287113925,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-20,107104.223391,3.1424002,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-21,111430.377198,2.9803239,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-22,108284.839479,2.3692307500000003,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,107120.314087,2.3542771,22,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,102678.630371,2.28431595,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,90491.498412,1.930745275,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,80915.134272,1.820168525,25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,105952.088623,2.263480125,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,108285.981814,2.070743275,27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-29,108910.19092,2.0809835,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-30,112232.303344,1.89502835,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-01-31,107024.001585,1.8032272,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-02-01,96227.857783,1.927678125,31,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-02,92049.104735,2.561317725,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-03,108005.716675,2.8296768,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-04,111104.79138,2.6350352999999997,34,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-05,110573.635253,2.3874729,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-06,110630.220095,2.25853695,36,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-07,104313.572628,2.17552945,37,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-08,93357.478632,2.0725970499999997,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-09,99807.102907,1.8344406249999998,39,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-10,113327.057617,1.9010398249999998,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-11,115829.22742,1.814177125,41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-12,118654.21350099999,1.7796906749999999,42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-13,108732.36963100001,1.99223235,43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-14,102414.765503,2.131357475,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-15,101097.10717399999,1.98178615,45,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-16,97028.24853699999,2.074091525,46,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-17,115623.621092,1.8619202000000001,47,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-18,115153.318116,1.867693,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-19,110848.37598,1.8943122,49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-20,115670.624392,2.02294015,50,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-21,113154.931885,2.3093688,51,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-22,102278.619267,2.556671575,52,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-23,100176.831179,2.696092275,53,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-24,110010.06494,2.60142635,54,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-25,116641.435547,2.831152875,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-26,109462.555421,3.193012325,56,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-27,108741.138794,3.1329397500000002,57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-28,107918.252564,2.867914125,58,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-02-29,99151.336305,2.3889729500000003,59,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-03-01,98453.681643,2.380688275,60,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-02,103984.05443999999,2.5538803249999997,61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-03,104792.456665,2.586587325,62,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-04,104421.40649,2.610642275,63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-05,104706.041499,2.4715118,64,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-06,105371.422365,2.5285217,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-07,91895.164304,2.424518875,66,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-08,95800.721437,2.24962945,67,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-09,101585.481811,2.54069155,68,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-10,112112.220577,2.4599053250000003,69,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-11,109823.166019,2.51379365,70,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-12,111699.749146,2.778380525,71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-13,106977.496704,2.939466925,72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-14,94018.161989,3.0460992,73,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-15,95762.446046,3.234806275,74,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-16,99715.805056,3.5545629,75,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-17,104278.515012,3.8137636500000003,76,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-18,104826.691772,3.919342575,77,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-19,98430.250488,4.0663196,78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-20,96619.142824,4.1442824,79,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-21,90641.202636,4.077587525,80,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-22,88659.986451,4.212222,81,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-23,104425.303221,4.29235335,82,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-24,104437.917603,4.22982275,83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-25,101018.312255,4.1230726749999995,84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-26,99589.085817,4.3501971,85,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-27,95065.601198,4.5790621,86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-28,89417.343143,4.6984791999999995,87,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-29,92733.8205565,4.6160901249999995,88,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-30,99330.395146,4.731826175,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-03-31,101130.828491,4.91453055,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-04-01,102525.47009,4.929005975,91,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-02,105505.339233,5.400561275,92,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-03,101754.280759,5.339098125,93,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-04,87084.032959,5.458964525,94,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-05,87752.169927,5.4426681,95,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-06,94969.820559,5.50539375,96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-07,91530.297604,5.6843309,97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-08,90976.963499,5.67910265,98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-09,84234.444699,5.46410835,99,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-10,82551.881222,5.518592,100,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-11,81928.38037,5.43924485,101,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-12,78561.900026,5.70178905,102,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-13,87957.640873,5.97165705,103,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-14,96163.403442,5.989642575,104,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-15,99684.665528,6.070495725,105,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-16,96225.870732,6.15785105,106,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-17,93295.766967,6.622470925,107,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-18,84063.703613,6.997270500000001,108,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-19,79541.385622,7.19019665,109,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-20,91930.121829,7.1722606749999995,110,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-21,92753.539796,7.300182625,111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-22,91575.528445,7.42255775,112,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-23,93226.184938,7.69568515,113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-24,92871.080689,7.705601425,114,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-25,81692.891724,7.997448125,115,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-26,80873.5531,8.0844965,116,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-27,92984.113281,8.039075925,117,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-28,93160.889769,8.288673,118,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-29,95704.437378,8.530849925,119,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-04-30,95940.581421,8.643531625,120,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-05-01,87437.189332,8.9718693,121,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-02,79826.053465,9.024247525,122,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-03,79839.127013,9.19996265,123,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-04,94767.994754,9.162152875,124,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-05,94524.345825,9.192993600000001,125,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-06,95786.36841,9.34635875,126,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-07,93441.494508,9.357161575000001,127,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-08,81011.15522,9.37714425,128,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-09,77161.278199,9.3883849,129,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-10,79499.145263,9.5617497,130,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-11,75825.543456,9.718207,131,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-12,96287.433228,9.9813835,132,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-05-13,95724.108278,10.394362000000001,133,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
